entid,q402,q402_1,q402_2,q402_3
8ca32eb4-d746-4a8e-be7a-0bea1797229d,Radio,0,0,0
8ca32eb4-d746-4a8e-be7a-0bea1797229d,Television,0,0,0
8cb9df5b-1d74-4b00-8664-cc8f9aeaa7ee,Fan,0,0,0
8cb9df5b-1d74-4b00-8664-cc8f9aeaa7ee,Laptop / Computer,0,0,0
8cb9df5b-1d74-4b00-8664-cc8f9aeaa7ee,Light bulb,1,0,0
8cb9df5b-1d74-4b00-8664-cc8f9aeaa7ee,Mobile phone charger,0,0,0
8cb9df5b-1d74-4b00-8664-cc8f9aeaa7ee,Radio,0,0,0
8cb9df5b-1d74-4b00-8664-cc8f9aeaa7ee,Television,0,0,0
8d099ad2-60ae-48e1-bc63-86a23f36c411,Fan,1,1,3
8d099ad2-60ae-48e1-bc63-86a23f36c411,Laptop / Computer,0,0,0
8d099ad2-60ae-48e1-bc63-86a23f36c411,Light bulb,2,0,5
8d099ad2-60ae-48e1-bc63-86a23f36c411,Mobile phone charger,1,1,3
8d099ad2-60ae-48e1-bc63-86a23f36c411,Radio,0,0,0
8d099ad2-60ae-48e1-bc63-86a23f36c411,Television,0,0,0
8d63e9b6-b90f-4aa9-b110-fea7d264ace7,Fan,0,0,0
8d63e9b6-b90f-4aa9-b110-fea7d264ace7,Laptop / Computer,0,0,0
8d63e9b6-b90f-4aa9-b110-fea7d264ace7,Light bulb,3,0,4
8d63e9b6-b90f-4aa9-b110-fea7d264ace7,Mobile phone charger,0,0,0
8d63e9b6-b90f-4aa9-b110-fea7d264ace7,Radio,0,0,0
8d63e9b6-b90f-4aa9-b110-fea7d264ace7,Television,0,0,0
8d7578d0-b35e-43dc-ba79-8d019164e9af,Fan,1,5,5
8d7578d0-b35e-43dc-ba79-8d019164e9af,Laptop / Computer,0,0,0
8d7578d0-b35e-43dc-ba79-8d019164e9af,Light bulb,1,12,12
8d7578d0-b35e-43dc-ba79-8d019164e9af,Mobile phone charger,1,2,2
8d7578d0-b35e-43dc-ba79-8d019164e9af,Radio,0,0,0
8d7578d0-b35e-43dc-ba79-8d019164e9af,Television,0,0,0
8ee25828-5c18-428c-906a-132d48d1452c,Fan,4,8,1
8ee25828-5c18-428c-906a-132d48d1452c,Laptop / Computer,3,6,1
8ee25828-5c18-428c-906a-132d48d1452c,Light bulb,4,2,1
8ee25828-5c18-428c-906a-132d48d1452c,Mobile phone charger,2,7,1
8ee25828-5c18-428c-906a-132d48d1452c,Radio,0,0,0
8ee25828-5c18-428c-906a-132d48d1452c,Television,0,0,0
8ee9829c-fa60-4032-9726-8b9dcc0c1339,Fan,0,0,0
8ee9829c-fa60-4032-9726-8b9dcc0c1339,Laptop / Computer,0,0,0
8ee9829c-fa60-4032-9726-8b9dcc0c1339,Light bulb,2,2,3
8ee9829c-fa60-4032-9726-8b9dcc0c1339,Mobile phone charger,0,0,0
8ee9829c-fa60-4032-9726-8b9dcc0c1339,Radio,0,0,0
8ee9829c-fa60-4032-9726-8b9dcc0c1339,Television,0,0,0
8f1f20b0-ac35-48fc-b9f6-db5319e6e1a8,Fan,1,3,5
8f1f20b0-ac35-48fc-b9f6-db5319e6e1a8,Laptop / Computer,0,0,0
8f1f20b0-ac35-48fc-b9f6-db5319e6e1a8,Light bulb,3,2,5
8f1f20b0-ac35-48fc-b9f6-db5319e6e1a8,Mobile phone charger,3,2,1
8f1f20b0-ac35-48fc-b9f6-db5319e6e1a8,Radio,0,0,0
8f1f20b0-ac35-48fc-b9f6-db5319e6e1a8,Television,0,0,0
8f3a46b8-8656-4bdf-b342-5bdb3371cf12,Fan,1,7,5
8f3a46b8-8656-4bdf-b342-5bdb3371cf12,Laptop / Computer,1,6,5
8f3a46b8-8656-4bdf-b342-5bdb3371cf12,Light bulb,2,4,5
8f3a46b8-8656-4bdf-b342-5bdb3371cf12,Mobile phone charger,65,9,7
8f3a46b8-8656-4bdf-b342-5bdb3371cf12,Radio,0,0,0
8f3a46b8-8656-4bdf-b342-5bdb3371cf12,Television,0,0,0
8f48fbb0-218d-4510-a71e-93682cc8bdc6,Fan,0,0,0
8f48fbb0-218d-4510-a71e-93682cc8bdc6,Laptop / Computer,0,0,0
8f48fbb0-218d-4510-a71e-93682cc8bdc6,Light bulb,2,5,5
8f48fbb0-218d-4510-a71e-93682cc8bdc6,Mobile phone charger,3,2,3
8f48fbb0-218d-4510-a71e-93682cc8bdc6,Radio,0,0,0
8f48fbb0-218d-4510-a71e-93682cc8bdc6,Television,1,5,4
8f8c0d0f-ffdf-437f-959d-1c969f2e3d49,Fan,0,0,0
8f8c0d0f-ffdf-437f-959d-1c969f2e3d49,Laptop / Computer,0,0,0
8f8c0d0f-ffdf-437f-959d-1c969f2e3d49,Light bulb,2,1,3
8f8c0d0f-ffdf-437f-959d-1c969f2e3d49,Mobile phone charger,3,2,3
8f8c0d0f-ffdf-437f-959d-1c969f2e3d49,Radio,0,0,0
8f8c0d0f-ffdf-437f-959d-1c969f2e3d49,Television,0,0,0
9000fffe-2bdf-4899-b69f-5c520f91a9ce,Fan,0,0,0
9000fffe-2bdf-4899-b69f-5c520f91a9ce,Laptop / Computer,0,0,0
9000fffe-2bdf-4899-b69f-5c520f91a9ce,Light bulb,2,1,1
9000fffe-2bdf-4899-b69f-5c520f91a9ce,Mobile phone charger,2,1,1
9000fffe-2bdf-4899-b69f-5c520f91a9ce,Radio,0,0,0
9000fffe-2bdf-4899-b69f-5c520f91a9ce,Television,0,0,0
90269e0f-8933-4a4d-afe8-5036e792c644,Fan,0,0,0
90269e0f-8933-4a4d-afe8-5036e792c644,Laptop / Computer,0,0,0
90269e0f-8933-4a4d-afe8-5036e792c644,Light bulb,1,2,3
90269e0f-8933-4a4d-afe8-5036e792c644,Mobile phone charger,0,0,0
90269e0f-8933-4a4d-afe8-5036e792c644,Radio,0,0,0
90269e0f-8933-4a4d-afe8-5036e792c644,Television,0,0,0
90d0b502-dc1a-4ccf-864f-3036dbd32429,Fan,5,5,5
90d0b502-dc1a-4ccf-864f-3036dbd32429,Laptop / Computer,0,0,0
90d0b502-dc1a-4ccf-864f-3036dbd32429,Light bulb,14,2,5
90d0b502-dc1a-4ccf-864f-3036dbd32429,Mobile phone charger,0,0,0
90d0b502-dc1a-4ccf-864f-3036dbd32429,Radio,1,3,5
90d0b502-dc1a-4ccf-864f-3036dbd32429,Television,2,5,5
90e7aac9-dfd8-4ea1-8c37-2c81cad336f8,Fan,1,5,5
90e7aac9-dfd8-4ea1-8c37-2c81cad336f8,Laptop / Computer,0,0,0
90e7aac9-dfd8-4ea1-8c37-2c81cad336f8,Light bulb,3,8,5
90e7aac9-dfd8-4ea1-8c37-2c81cad336f8,Mobile phone charger,0,0,0
90e7aac9-dfd8-4ea1-8c37-2c81cad336f8,Radio,0,0,0
90e7aac9-dfd8-4ea1-8c37-2c81cad336f8,Television,0,0,0
9108e454-f6bc-46d8-b715-9cb395519e55,Fan,2,0,0
9108e454-f6bc-46d8-b715-9cb395519e55,Laptop / Computer,0,0,0
9108e454-f6bc-46d8-b715-9cb395519e55,Light bulb,3,0,0
9108e454-f6bc-46d8-b715-9cb395519e55,Mobile phone charger,2,0,0
9108e454-f6bc-46d8-b715-9cb395519e55,Radio,0,0,0
9108e454-f6bc-46d8-b715-9cb395519e55,Television,0,0,0
911e435c-00b1-4fd1-be5e-03bf9a116956,Fan,0,0,0
911e435c-00b1-4fd1-be5e-03bf9a116956,Laptop / Computer,0,0,0
911e435c-00b1-4fd1-be5e-03bf9a116956,Light bulb,3,2,1
911e435c-00b1-4fd1-be5e-03bf9a116956,Mobile phone charger,3,2,1
911e435c-00b1-4fd1-be5e-03bf9a116956,Radio,0,0,0
911e435c-00b1-4fd1-be5e-03bf9a116956,Television,0,0,0
9130b131-e89c-4437-9dde-42a102fe2308,Fan,1,2,3
9130b131-e89c-4437-9dde-42a102fe2308,Laptop / Computer,0,0,0
9130b131-e89c-4437-9dde-42a102fe2308,Light bulb,2,2,3
9130b131-e89c-4437-9dde-42a102fe2308,Mobile phone charger,2,2,3
9130b131-e89c-4437-9dde-42a102fe2308,Radio,1,2,3
9130b131-e89c-4437-9dde-42a102fe2308,Television,0,0,0
915d176e-b085-46c5-9c1c-5ce8c24e8c37,Fan,0,0,0
915d176e-b085-46c5-9c1c-5ce8c24e8c37,Laptop / Computer,0,0,0
915d176e-b085-46c5-9c1c-5ce8c24e8c37,Light bulb,2,2,3
915d176e-b085-46c5-9c1c-5ce8c24e8c37,Mobile phone charger,1,2,3
915d176e-b085-46c5-9c1c-5ce8c24e8c37,Radio,0,0,0
915d176e-b085-46c5-9c1c-5ce8c24e8c37,Television,0,0,0
91cf9c06-44c4-4fa0-bf3f-58638f695724,Fan,0,0,0
91cf9c06-44c4-4fa0-bf3f-58638f695724,Laptop / Computer,0,0,0
91cf9c06-44c4-4fa0-bf3f-58638f695724,Light bulb,2,0,6
91cf9c06-44c4-4fa0-bf3f-58638f695724,Mobile phone charger,30,11,7
91cf9c06-44c4-4fa0-bf3f-58638f695724,Radio,0,0,0
91cf9c06-44c4-4fa0-bf3f-58638f695724,Television,0,0,0
91d81c72-7b10-4e8e-90b8-af569cc82696,Fan,0,0,0
91d81c72-7b10-4e8e-90b8-af569cc82696,Laptop / Computer,0,0,0
91d81c72-7b10-4e8e-90b8-af569cc82696,Light bulb,3,3,6
91d81c72-7b10-4e8e-90b8-af569cc82696,Mobile phone charger,0,0,0
91d81c72-7b10-4e8e-90b8-af569cc82696,Radio,0,0,0
91d81c72-7b10-4e8e-90b8-af569cc82696,Television,0,0,0
9242302e-632a-461f-a8c2-6781792b8dc2,Fan,0,0,0
9242302e-632a-461f-a8c2-6781792b8dc2,Laptop / Computer,0,0,0
9242302e-632a-461f-a8c2-6781792b8dc2,Light bulb,3,0,5
9242302e-632a-461f-a8c2-6781792b8dc2,Mobile phone charger,1,0,5
9242302e-632a-461f-a8c2-6781792b8dc2,Radio,1,6,2
9242302e-632a-461f-a8c2-6781792b8dc2,Television,0,0,0
9248a18a-6338-4d10-89da-7352b4b28b21,Fan,1,4,4
9248a18a-6338-4d10-89da-7352b4b28b21,Laptop / Computer,0,0,0
9248a18a-6338-4d10-89da-7352b4b28b21,Light bulb,2,5,4
9248a18a-6338-4d10-89da-7352b4b28b21,Mobile phone charger,1,2,2
9248a18a-6338-4d10-89da-7352b4b28b21,Radio,0,0,0
9248a18a-6338-4d10-89da-7352b4b28b21,Television,0,0,0
926af348-1c1c-4811-a7bf-84ef2ada4ae8,Fan,0,0,0
926af348-1c1c-4811-a7bf-84ef2ada4ae8,Laptop / Computer,0,0,0
926af348-1c1c-4811-a7bf-84ef2ada4ae8,Light bulb,3,3,3
926af348-1c1c-4811-a7bf-84ef2ada4ae8,Mobile phone charger,1,2,2
926af348-1c1c-4811-a7bf-84ef2ada4ae8,Radio,0,0,0
926af348-1c1c-4811-a7bf-84ef2ada4ae8,Television,0,0,0
929a1f7d-c5e7-423e-b573-bd87b4bd4c28,Fan,0,0,0
929a1f7d-c5e7-423e-b573-bd87b4bd4c28,Laptop / Computer,0,0,0
929a1f7d-c5e7-423e-b573-bd87b4bd4c28,Light bulb,2,2,3
929a1f7d-c5e7-423e-b573-bd87b4bd4c28,Mobile phone charger,2,2,2
929a1f7d-c5e7-423e-b573-bd87b4bd4c28,Radio,0,0,0
929a1f7d-c5e7-423e-b573-bd87b4bd4c28,Television,0,0,0
93330454-9c29-43ff-bc6c-a09284075372,Fan,0,0,0
93330454-9c29-43ff-bc6c-a09284075372,Laptop / Computer,0,0,0
93330454-9c29-43ff-bc6c-a09284075372,Light bulb,3,2,5
93330454-9c29-43ff-bc6c-a09284075372,Mobile phone charger,1,2,2
93330454-9c29-43ff-bc6c-a09284075372,Radio,0,0,0
93330454-9c29-43ff-bc6c-a09284075372,Television,0,0,0
93af2bb8-a8ef-4739-b228-7ff0ee9f67b5,Fan,1,3,3
93af2bb8-a8ef-4739-b228-7ff0ee9f67b5,Laptop / Computer,0,0,0
93af2bb8-a8ef-4739-b228-7ff0ee9f67b5,Light bulb,2,2,3
93af2bb8-a8ef-4739-b228-7ff0ee9f67b5,Mobile phone charger,2,1,1
93af2bb8-a8ef-4739-b228-7ff0ee9f67b5,Radio,0,0,0
93af2bb8-a8ef-4739-b228-7ff0ee9f67b5,Television,0,0,0
93cc3b1e-13ce-4adf-b21b-5f5cef5b7fad,Fan,2,8,6
93cc3b1e-13ce-4adf-b21b-5f5cef5b7fad,Laptop / Computer,0,0,0
93cc3b1e-13ce-4adf-b21b-5f5cef5b7fad,Light bulb,6,8,6
93cc3b1e-13ce-4adf-b21b-5f5cef5b7fad,Mobile phone charger,0,0,0
93cc3b1e-13ce-4adf-b21b-5f5cef5b7fad,Radio,0,0,0
93cc3b1e-13ce-4adf-b21b-5f5cef5b7fad,Television,1,3,3
93f0b9c6-d172-4fd8-a6ae-f374322f7654,Fan,0,0,0
93f0b9c6-d172-4fd8-a6ae-f374322f7654,Laptop / Computer,0,0,0
93f0b9c6-d172-4fd8-a6ae-f374322f7654,Light bulb,1,1,1
93f0b9c6-d172-4fd8-a6ae-f374322f7654,Mobile phone charger,0,0,0
93f0b9c6-d172-4fd8-a6ae-f374322f7654,Radio,0,0,0
93f0b9c6-d172-4fd8-a6ae-f374322f7654,Television,0,0,0
93fc9942-006d-49bd-977f-3790e9e3dc97,Fan,0,0,0
93fc9942-006d-49bd-977f-3790e9e3dc97,Laptop / Computer,0,0,0
93fc9942-006d-49bd-977f-3790e9e3dc97,Light bulb,3,2,1
93fc9942-006d-49bd-977f-3790e9e3dc97,Mobile phone charger,0,0,0
93fc9942-006d-49bd-977f-3790e9e3dc97,Radio,0,0,0
93fc9942-006d-49bd-977f-3790e9e3dc97,Television,0,0,0
942fe4aa-bf5d-4019-b9ef-72fa4975908a,Fan,1,4,0
942fe4aa-bf5d-4019-b9ef-72fa4975908a,Laptop / Computer,0,0,0
942fe4aa-bf5d-4019-b9ef-72fa4975908a,Light bulb,4,0,4
942fe4aa-bf5d-4019-b9ef-72fa4975908a,Mobile phone charger,1,0,2
942fe4aa-bf5d-4019-b9ef-72fa4975908a,Radio,0,0,0
942fe4aa-bf5d-4019-b9ef-72fa4975908a,Television,0,0,0
94470bbb-015b-4cec-adc5-2fb9562d126d,Fan,0,0,0
94470bbb-015b-4cec-adc5-2fb9562d126d,Laptop / Computer,0,0,0
94470bbb-015b-4cec-adc5-2fb9562d126d,Light bulb,6,0,4
94470bbb-015b-4cec-adc5-2fb9562d126d,Mobile phone charger,1,0,3
94470bbb-015b-4cec-adc5-2fb9562d126d,Radio,0,0,0
94470bbb-015b-4cec-adc5-2fb9562d126d,Television,0,0,0
947f35ed-d726-474a-8115-29272fd00b80,Fan,0,0,0
947f35ed-d726-474a-8115-29272fd00b80,Laptop / Computer,0,0,0
947f35ed-d726-474a-8115-29272fd00b80,Light bulb,1,0,0
947f35ed-d726-474a-8115-29272fd00b80,Mobile phone charger,0,0,0
947f35ed-d726-474a-8115-29272fd00b80,Radio,0,0,0
947f35ed-d726-474a-8115-29272fd00b80,Television,0,0,0
94bd6f49-fafa-4730-a04e-e4bb31e303bd,Fan,0,0,0
94bd6f49-fafa-4730-a04e-e4bb31e303bd,Laptop / Computer,0,0,0
94bd6f49-fafa-4730-a04e-e4bb31e303bd,Light bulb,3,3,2
94bd6f49-fafa-4730-a04e-e4bb31e303bd,Mobile phone charger,2,3,3
94bd6f49-fafa-4730-a04e-e4bb31e303bd,Radio,1,3,3
94bd6f49-fafa-4730-a04e-e4bb31e303bd,Television,0,0,0
955ca397-7b48-4bc4-89ee-671c99f4d0c9,Fan,1,5,5
955ca397-7b48-4bc4-89ee-671c99f4d0c9,Laptop / Computer,0,0,0
955ca397-7b48-4bc4-89ee-671c99f4d0c9,Light bulb,4,5,5
955ca397-7b48-4bc4-89ee-671c99f4d0c9,Mobile phone charger,2,2,3
955ca397-7b48-4bc4-89ee-671c99f4d0c9,Radio,0,0,0
955ca397-7b48-4bc4-89ee-671c99f4d0c9,Television,0,0,0
95802cb9-7bcd-4e12-a603-081055f48e6b,Fan,1,4,7
95802cb9-7bcd-4e12-a603-081055f48e6b,Laptop / Computer,0,0,0
95802cb9-7bcd-4e12-a603-081055f48e6b,Light bulb,2,4,7
95802cb9-7bcd-4e12-a603-081055f48e6b,Mobile phone charger,2,1,2
95802cb9-7bcd-4e12-a603-081055f48e6b,Radio,0,0,0
95802cb9-7bcd-4e12-a603-081055f48e6b,Television,0,0,0
95873450-a53a-4a97-b34b-afc96681e8ba,Fan,0,0,0
95873450-a53a-4a97-b34b-afc96681e8ba,Laptop / Computer,0,0,0
95873450-a53a-4a97-b34b-afc96681e8ba,Light bulb,0,0,0
95873450-a53a-4a97-b34b-afc96681e8ba,Mobile phone charger,1,2,0
95873450-a53a-4a97-b34b-afc96681e8ba,Radio,1,2,1
95873450-a53a-4a97-b34b-afc96681e8ba,Television,0,0,0
958ee2ec-f382-4c8a-aa70-a6b90ed26cbb,Fan,1,1,2
958ee2ec-f382-4c8a-aa70-a6b90ed26cbb,Laptop / Computer,0,0,0
958ee2ec-f382-4c8a-aa70-a6b90ed26cbb,Light bulb,2,0,2
958ee2ec-f382-4c8a-aa70-a6b90ed26cbb,Mobile phone charger,1,1,1
958ee2ec-f382-4c8a-aa70-a6b90ed26cbb,Radio,0,0,0
958ee2ec-f382-4c8a-aa70-a6b90ed26cbb,Television,0,0,0
95a5e07f-7a7f-43ea-b03b-755cdd66e8c5,Fan,1,6,2
95a5e07f-7a7f-43ea-b03b-755cdd66e8c5,Laptop / Computer,0,0,0
95a5e07f-7a7f-43ea-b03b-755cdd66e8c5,Light bulb,3,3,3
95a5e07f-7a7f-43ea-b03b-755cdd66e8c5,Mobile phone charger,2,1,1
95a5e07f-7a7f-43ea-b03b-755cdd66e8c5,Radio,1,6,2
95a5e07f-7a7f-43ea-b03b-755cdd66e8c5,Television,0,0,0
966dc823-ae81-497d-bb87-ef782aea3fbf,Fan,0,0,0
966dc823-ae81-497d-bb87-ef782aea3fbf,Laptop / Computer,0,0,0
966dc823-ae81-497d-bb87-ef782aea3fbf,Light bulb,2,3,1
966dc823-ae81-497d-bb87-ef782aea3fbf,Mobile phone charger,0,0,0
966dc823-ae81-497d-bb87-ef782aea3fbf,Radio,0,0,0
966dc823-ae81-497d-bb87-ef782aea3fbf,Television,0,0,0
96bee366-91b3-476c-8431-452bb253fdc7,Fan,0,0,0
96bee366-91b3-476c-8431-452bb253fdc7,Laptop / Computer,0,0,0
96bee366-91b3-476c-8431-452bb253fdc7,Light bulb,3,1,4
96bee366-91b3-476c-8431-452bb253fdc7,Mobile phone charger,1,2,2
96bee366-91b3-476c-8431-452bb253fdc7,Radio,0,0,0
96bee366-91b3-476c-8431-452bb253fdc7,Television,0,0,0
971b1f2a-3185-4779-a990-9ab9e7acaec8,Fan,2,1,5
971b1f2a-3185-4779-a990-9ab9e7acaec8,Laptop / Computer,0,0,0
971b1f2a-3185-4779-a990-9ab9e7acaec8,Light bulb,3,0,6
971b1f2a-3185-4779-a990-9ab9e7acaec8,Mobile phone charger,1,0,3
971b1f2a-3185-4779-a990-9ab9e7acaec8,Radio,0,0,0
971b1f2a-3185-4779-a990-9ab9e7acaec8,Television,0,0,0
972acdb5-dda0-43fd-8f01-573308a40831,Fan,0,0,0
972acdb5-dda0-43fd-8f01-573308a40831,Laptop / Computer,1,1,2
972acdb5-dda0-43fd-8f01-573308a40831,Light bulb,3,2,3
972acdb5-dda0-43fd-8f01-573308a40831,Mobile phone charger,50,2,3
972acdb5-dda0-43fd-8f01-573308a40831,Radio,1,3,2
972acdb5-dda0-43fd-8f01-573308a40831,Television,0,0,0
97948f77-328a-419e-8c62-603da589f05a,Fan,0,0,0
97948f77-328a-419e-8c62-603da589f05a,Laptop / Computer,0,0,0
97948f77-328a-419e-8c62-603da589f05a,Light bulb,3,0,1
97948f77-328a-419e-8c62-603da589f05a,Mobile phone charger,2,2,1
97948f77-328a-419e-8c62-603da589f05a,Radio,0,0,0
97948f77-328a-419e-8c62-603da589f05a,Television,0,0,0
97a85a61-8fe1-4ffc-b961-f60c23300c22,Fan,1,2,1
97a85a61-8fe1-4ffc-b961-f60c23300c22,Laptop / Computer,0,0,0
97a85a61-8fe1-4ffc-b961-f60c23300c22,Light bulb,4,0,2
97a85a61-8fe1-4ffc-b961-f60c23300c22,Mobile phone charger,1,1,1
97a85a61-8fe1-4ffc-b961-f60c23300c22,Radio,0,0,0
97a85a61-8fe1-4ffc-b961-f60c23300c22,Television,1,1,1
97ac9227-cb82-4664-9ad7-a2e568f745d0,Fan,1,4,0
97ac9227-cb82-4664-9ad7-a2e568f745d0,Laptop / Computer,0,0,0
97ac9227-cb82-4664-9ad7-a2e568f745d0,Light bulb,1,6,1
97ac9227-cb82-4664-9ad7-a2e568f745d0,Mobile phone charger,0,0,0
97ac9227-cb82-4664-9ad7-a2e568f745d0,Radio,1,7,1
97ac9227-cb82-4664-9ad7-a2e568f745d0,Television,0,0,0
97b78374-242c-456b-9691-c7f169bf445b,Fan,4,3,5
97b78374-242c-456b-9691-c7f169bf445b,Laptop / Computer,0,0,0
97b78374-242c-456b-9691-c7f169bf445b,Light bulb,12,3,5
97b78374-242c-456b-9691-c7f169bf445b,Mobile phone charger,2,2,3
97b78374-242c-456b-9691-c7f169bf445b,Radio,1,2,5
97b78374-242c-456b-9691-c7f169bf445b,Television,2,1,6
97e219bf-f64e-42fa-83bd-47498093d385,Fan,2,4,5
97e219bf-f64e-42fa-83bd-47498093d385,Laptop / Computer,0,0,0
97e219bf-f64e-42fa-83bd-47498093d385,Light bulb,5,4,5
97e219bf-f64e-42fa-83bd-47498093d385,Mobile phone charger,1,0,2
97e219bf-f64e-42fa-83bd-47498093d385,Radio,0,0,0
97e219bf-f64e-42fa-83bd-47498093d385,Television,1,4,5
97f4aa2f-2588-4c35-a39f-f12a873137ba,Fan,1,2,5
97f4aa2f-2588-4c35-a39f-f12a873137ba,Laptop / Computer,0,0,0
97f4aa2f-2588-4c35-a39f-f12a873137ba,Light bulb,5,3,4
97f4aa2f-2588-4c35-a39f-f12a873137ba,Mobile phone charger,2,2,2
97f4aa2f-2588-4c35-a39f-f12a873137ba,Radio,0,0,0
97f4aa2f-2588-4c35-a39f-f12a873137ba,Television,0,0,0
982c1003-e5a1-43df-b412-319803c2e0f7,Fan,0,0,0
982c1003-e5a1-43df-b412-319803c2e0f7,Laptop / Computer,0,0,0
982c1003-e5a1-43df-b412-319803c2e0f7,Light bulb,1,2,1
982c1003-e5a1-43df-b412-319803c2e0f7,Mobile phone charger,3,2,1
982c1003-e5a1-43df-b412-319803c2e0f7,Radio,0,0,0
982c1003-e5a1-43df-b412-319803c2e0f7,Television,0,0,0
98362f2c-f8a5-42b0-b923-f1bf8f890383,Fan,1,5,2
98362f2c-f8a5-42b0-b923-f1bf8f890383,Laptop / Computer,1,4,1
98362f2c-f8a5-42b0-b923-f1bf8f890383,Light bulb,3,6,2
98362f2c-f8a5-42b0-b923-f1bf8f890383,Mobile phone charger,6,3,3
98362f2c-f8a5-42b0-b923-f1bf8f890383,Radio,0,0,0
98362f2c-f8a5-42b0-b923-f1bf8f890383,Television,0,0,0
984424da-688d-441c-bb3d-0b89e2cc8542,Fan,0,0,0
984424da-688d-441c-bb3d-0b89e2cc8542,Laptop / Computer,0,0,0
984424da-688d-441c-bb3d-0b89e2cc8542,Light bulb,3,0,6
984424da-688d-441c-bb3d-0b89e2cc8542,Mobile phone charger,3,2,2
984424da-688d-441c-bb3d-0b89e2cc8542,Radio,0,0,0
984424da-688d-441c-bb3d-0b89e2cc8542,Television,0,0,0
988d8f41-9b8b-497b-b5eb-5ec7b54aa6bb,Fan,1,8,5
988d8f41-9b8b-497b-b5eb-5ec7b54aa6bb,Laptop / Computer,0,0,0
988d8f41-9b8b-497b-b5eb-5ec7b54aa6bb,Light bulb,6,8,5
988d8f41-9b8b-497b-b5eb-5ec7b54aa6bb,Mobile phone charger,1,3,1
988d8f41-9b8b-497b-b5eb-5ec7b54aa6bb,Radio,0,0,0
988d8f41-9b8b-497b-b5eb-5ec7b54aa6bb,Television,1,8,5
98e63973-bbbe-47f9-9430-15b744737c61,Fan,2,6,5
98e63973-bbbe-47f9-9430-15b744737c61,Laptop / Computer,0,0,0
98e63973-bbbe-47f9-9430-15b744737c61,Light bulb,3,3,5
98e63973-bbbe-47f9-9430-15b744737c61,Mobile phone charger,2,0,3
98e63973-bbbe-47f9-9430-15b744737c61,Radio,0,0,0
98e63973-bbbe-47f9-9430-15b744737c61,Television,0,0,0
99377de2-2bbf-49ef-a859-b6cbd72ceec2,Fan,0,0,0
99377de2-2bbf-49ef-a859-b6cbd72ceec2,Laptop / Computer,0,0,0
99377de2-2bbf-49ef-a859-b6cbd72ceec2,Light bulb,1,3,1
99377de2-2bbf-49ef-a859-b6cbd72ceec2,Mobile phone charger,0,0,0
99377de2-2bbf-49ef-a859-b6cbd72ceec2,Radio,0,0,0
99377de2-2bbf-49ef-a859-b6cbd72ceec2,Television,0,0,0
994c0d47-ba25-4df5-88a9-3cc75d830da2,Fan,1,3,1
994c0d47-ba25-4df5-88a9-3cc75d830da2,Laptop / Computer,0,0,0
994c0d47-ba25-4df5-88a9-3cc75d830da2,Light bulb,4,4,1
994c0d47-ba25-4df5-88a9-3cc75d830da2,Mobile phone charger,1,1,0
994c0d47-ba25-4df5-88a9-3cc75d830da2,Radio,0,0,0
994c0d47-ba25-4df5-88a9-3cc75d830da2,Television,0,0,0
995ec06a-8b0a-4d9f-9d67-f87b9643dc08,Fan,1,2,2
995ec06a-8b0a-4d9f-9d67-f87b9643dc08,Laptop / Computer,0,0,0
995ec06a-8b0a-4d9f-9d67-f87b9643dc08,Light bulb,3,0,4
995ec06a-8b0a-4d9f-9d67-f87b9643dc08,Mobile phone charger,3,2,2
995ec06a-8b0a-4d9f-9d67-f87b9643dc08,Radio,0,0,0
995ec06a-8b0a-4d9f-9d67-f87b9643dc08,Television,0,0,0
99658ada-e55f-4444-80fd-bd9534f4eaea,Fan,0,0,0
99658ada-e55f-4444-80fd-bd9534f4eaea,Laptop / Computer,0,0,0
99658ada-e55f-4444-80fd-bd9534f4eaea,Light bulb,2,1,3
99658ada-e55f-4444-80fd-bd9534f4eaea,Mobile phone charger,5,2,2
99658ada-e55f-4444-80fd-bd9534f4eaea,Radio,0,0,0
99658ada-e55f-4444-80fd-bd9534f4eaea,Television,0,0,0
9a0beb62-adbf-4989-a284-1d902368f19b,Fan,1,2,4
9a0beb62-adbf-4989-a284-1d902368f19b,Laptop / Computer,0,0,0
9a0beb62-adbf-4989-a284-1d902368f19b,Light bulb,18,2,7
9a0beb62-adbf-4989-a284-1d902368f19b,Mobile phone charger,2,2,3
9a0beb62-adbf-4989-a284-1d902368f19b,Radio,0,0,0
9a0beb62-adbf-4989-a284-1d902368f19b,Television,0,0,0
9a98b4d3-3f59-43e6-b9d1-79e18edb273a,Fan,2,11,4
9a98b4d3-3f59-43e6-b9d1-79e18edb273a,Laptop / Computer,0,0,0
9a98b4d3-3f59-43e6-b9d1-79e18edb273a,Light bulb,3,3,4
9a98b4d3-3f59-43e6-b9d1-79e18edb273a,Mobile phone charger,2,2,2
9a98b4d3-3f59-43e6-b9d1-79e18edb273a,Radio,0,0,0
9a98b4d3-3f59-43e6-b9d1-79e18edb273a,Television,1,11,4
9b879ded-274b-48cc-94de-7fd158873a76,Fan,0,0,0
9b879ded-274b-48cc-94de-7fd158873a76,Laptop / Computer,0,0,0
9b879ded-274b-48cc-94de-7fd158873a76,Light bulb,1,0,2
9b879ded-274b-48cc-94de-7fd158873a76,Mobile phone charger,1,1,1
9b879ded-274b-48cc-94de-7fd158873a76,Radio,0,0,0
