hhid,q403,q403_1,q403_2,q403_3
2bae0b86-24e3-4df0-9d24-697d66fafec8,Television,0,0,0
2bd2b9ba-828e-47bf-9c42-eeda92e2e25d,Fan,2,1,6
2bd2b9ba-828e-47bf-9c42-eeda92e2e25d,Laptop / Computer,0,0,0
2bd2b9ba-828e-47bf-9c42-eeda92e2e25d,Light bulb,4,0,5
2bd2b9ba-828e-47bf-9c42-eeda92e2e25d,Mobile phone charger,2,1,2
2bd2b9ba-828e-47bf-9c42-eeda92e2e25d,Radio,0,0,0
2bd2b9ba-828e-47bf-9c42-eeda92e2e25d,Television,1,1,5
2be2087a-e425-4762-8aa3-94c0681b5670,Fan,1,2,4
2be2087a-e425-4762-8aa3-94c0681b5670,Laptop / Computer,1,0,4
2be2087a-e425-4762-8aa3-94c0681b5670,Light bulb,5,2,7
2be2087a-e425-4762-8aa3-94c0681b5670,Mobile phone charger,2,1,1
2be2087a-e425-4762-8aa3-94c0681b5670,Radio,0,0,0
2be2087a-e425-4762-8aa3-94c0681b5670,Television,1,3,4
2be3918c-13a5-4bb7-b3ca-915211672889,Fan,3,2,7
2be3918c-13a5-4bb7-b3ca-915211672889,Laptop / Computer,1,4,3
2be3918c-13a5-4bb7-b3ca-915211672889,Light bulb,9,0,7
2be3918c-13a5-4bb7-b3ca-915211672889,Mobile phone charger,2,0,3
2be3918c-13a5-4bb7-b3ca-915211672889,Radio,1,2,5
2be3918c-13a5-4bb7-b3ca-915211672889,Television,2,0,5
2be792f0-f7fa-418b-987f-9f38bee4f7aa,Fan,0,0,0
2be792f0-f7fa-418b-987f-9f38bee4f7aa,Laptop / Computer,0,0,0
2be792f0-f7fa-418b-987f-9f38bee4f7aa,Light bulb,3,0,0
2be792f0-f7fa-418b-987f-9f38bee4f7aa,Mobile phone charger,0,0,0
2be792f0-f7fa-418b-987f-9f38bee4f7aa,Radio,0,0,0
2be792f0-f7fa-418b-987f-9f38bee4f7aa,Television,0,0,0
2bf14234-e036-4b12-a1b3-3886ef8e7c8a,Fan,1,3,4
2bf14234-e036-4b12-a1b3-3886ef8e7c8a,Laptop / Computer,0,0,0
2bf14234-e036-4b12-a1b3-3886ef8e7c8a,Light bulb,5,2,3
2bf14234-e036-4b12-a1b3-3886ef8e7c8a,Mobile phone charger,2,2,2
2bf14234-e036-4b12-a1b3-3886ef8e7c8a,Radio,0,0,0
2bf14234-e036-4b12-a1b3-3886ef8e7c8a,Television,1,3,4
2bf42112-993b-475a-bc71-d4f90b24fe1c,Fan,0,0,0
2bf42112-993b-475a-bc71-d4f90b24fe1c,Laptop / Computer,0,0,0
2bf42112-993b-475a-bc71-d4f90b24fe1c,Light bulb,6,2,5
2bf42112-993b-475a-bc71-d4f90b24fe1c,Mobile phone charger,2,2,2
2bf42112-993b-475a-bc71-d4f90b24fe1c,Radio,1,2,1
2bf42112-993b-475a-bc71-d4f90b24fe1c,Television,0,0,0
2c325a7f-fe97-4429-99c1-b3b942b9d3bf,Fan,2,4,3
2c325a7f-fe97-4429-99c1-b3b942b9d3bf,Laptop / Computer,0,0,0
2c325a7f-fe97-4429-99c1-b3b942b9d3bf,Light bulb,5,2,7
2c325a7f-fe97-4429-99c1-b3b942b9d3bf,Mobile phone charger,3,2,1
2c325a7f-fe97-4429-99c1-b3b942b9d3bf,Radio,0,0,0
2c325a7f-fe97-4429-99c1-b3b942b9d3bf,Television,2,4,4
2c33f52e-5161-4227-a007-32d1c70263e8,Fan,1,5,6
2c33f52e-5161-4227-a007-32d1c70263e8,Laptop / Computer,0,0,0
2c33f52e-5161-4227-a007-32d1c70263e8,Light bulb,5,0,5
2c33f52e-5161-4227-a007-32d1c70263e8,Mobile phone charger,3,3,1
2c33f52e-5161-4227-a007-32d1c70263e8,Radio,0,0,0
2c33f52e-5161-4227-a007-32d1c70263e8,Television,1,0,3
2c35c438-ecc0-4374-84aa-eb5c78a5747c,Fan,2,2,6
2c35c438-ecc0-4374-84aa-eb5c78a5747c,Laptop / Computer,0,0,0
2c35c438-ecc0-4374-84aa-eb5c78a5747c,Light bulb,6,1,6
2c35c438-ecc0-4374-84aa-eb5c78a5747c,Mobile phone charger,4,0,3
2c35c438-ecc0-4374-84aa-eb5c78a5747c,Radio,1,2,5
2c35c438-ecc0-4374-84aa-eb5c78a5747c,Television,1,2,4
2c4a9554-f008-45ea-a0aa-f5d3d77ecd31,Fan,5,4,8
2c4a9554-f008-45ea-a0aa-f5d3d77ecd31,Laptop / Computer,2,2,3
2c4a9554-f008-45ea-a0aa-f5d3d77ecd31,Light bulb,5,3,9
2c4a9554-f008-45ea-a0aa-f5d3d77ecd31,Mobile phone charger,2,1,3
2c4a9554-f008-45ea-a0aa-f5d3d77ecd31,Radio,1,2,5
2c4a9554-f008-45ea-a0aa-f5d3d77ecd31,Television,2,5,11
2c4aafce-b86f-4532-b7d9-f0c68f00b4c1,Fan,3,4,6
2c4aafce-b86f-4532-b7d9-f0c68f00b4c1,Laptop / Computer,0,0,0
2c4aafce-b86f-4532-b7d9-f0c68f00b4c1,Light bulb,6,2,6
2c4aafce-b86f-4532-b7d9-f0c68f00b4c1,Mobile phone charger,5,2,2
2c4aafce-b86f-4532-b7d9-f0c68f00b4c1,Radio,0,0,0
2c4aafce-b86f-4532-b7d9-f0c68f00b4c1,Television,1,3,5
2c5db17a-c962-43a5-b322-835ed1fc1f31,Fan,2,0,4
2c5db17a-c962-43a5-b322-835ed1fc1f31,Laptop / Computer,0,0,0
2c5db17a-c962-43a5-b322-835ed1fc1f31,Light bulb,4,1,5
2c5db17a-c962-43a5-b322-835ed1fc1f31,Mobile phone charger,1,0,2
2c5db17a-c962-43a5-b322-835ed1fc1f31,Radio,0,0,0
2c5db17a-c962-43a5-b322-835ed1fc1f31,Television,0,0,0
2c636ca5-5b8a-4ec6-9eab-2d2c4307df07,Fan,3,2,2
2c636ca5-5b8a-4ec6-9eab-2d2c4307df07,Laptop / Computer,0,0,0
2c636ca5-5b8a-4ec6-9eab-2d2c4307df07,Light bulb,3,1,3
2c636ca5-5b8a-4ec6-9eab-2d2c4307df07,Mobile phone charger,0,0,0
2c636ca5-5b8a-4ec6-9eab-2d2c4307df07,Radio,2,1,2
2c636ca5-5b8a-4ec6-9eab-2d2c4307df07,Television,1,0,3
2c68538e-4db2-42f0-80ae-463cdec424de,Fan,10,4,4
2c68538e-4db2-42f0-80ae-463cdec424de,Laptop / Computer,0,0,0
2c68538e-4db2-42f0-80ae-463cdec424de,Light bulb,40,1,5
2c68538e-4db2-42f0-80ae-463cdec424de,Mobile phone charger,10,3,2
2c68538e-4db2-42f0-80ae-463cdec424de,Radio,4,3,4
2c68538e-4db2-42f0-80ae-463cdec424de,Television,3,2,5
2c743857-1d02-4306-88ff-49385244b635,Fan,1,1,8
2c743857-1d02-4306-88ff-49385244b635,Laptop / Computer,0,0,0
2c743857-1d02-4306-88ff-49385244b635,Light bulb,4,2,7
2c743857-1d02-4306-88ff-49385244b635,Mobile phone charger,3,2,4
2c743857-1d02-4306-88ff-49385244b635,Radio,0,0,0
2c743857-1d02-4306-88ff-49385244b635,Television,1,1,8
2cdb787a-0d23-4e5e-99b5-719d59916da9,Fan,3,1,3
2cdb787a-0d23-4e5e-99b5-719d59916da9,Laptop / Computer,0,0,0
2cdb787a-0d23-4e5e-99b5-719d59916da9,Light bulb,4,1,3
2cdb787a-0d23-4e5e-99b5-719d59916da9,Mobile phone charger,2,1,2
2cdb787a-0d23-4e5e-99b5-719d59916da9,Radio,1,1,2
2cdb787a-0d23-4e5e-99b5-719d59916da9,Television,1,1,3
2d13e9ff-3f80-48d5-a628-5954c9686a5b,Fan,3,0,6
2d13e9ff-3f80-48d5-a628-5954c9686a5b,Laptop / Computer,0,0,0
2d13e9ff-3f80-48d5-a628-5954c9686a5b,Light bulb,8,2,9
2d13e9ff-3f80-48d5-a628-5954c9686a5b,Mobile phone charger,2,0,4
2d13e9ff-3f80-48d5-a628-5954c9686a5b,Radio,0,0,0
2d13e9ff-3f80-48d5-a628-5954c9686a5b,Television,1,0,5
2d15cdbf-9df1-4f5d-992d-6517f68c2238,Fan,12,4,8
2d15cdbf-9df1-4f5d-992d-6517f68c2238,Laptop / Computer,0,0,0
2d15cdbf-9df1-4f5d-992d-6517f68c2238,Light bulb,6,3,9
2d15cdbf-9df1-4f5d-992d-6517f68c2238,Mobile phone charger,0,0,0
2d15cdbf-9df1-4f5d-992d-6517f68c2238,Radio,0,0,0
2d15cdbf-9df1-4f5d-992d-6517f68c2238,Television,6,5,5
2d211644-6acf-4f23-a22d-b79dc1a69240,Fan,4,3,5
2d211644-6acf-4f23-a22d-b79dc1a69240,Laptop / Computer,0,0,0
2d211644-6acf-4f23-a22d-b79dc1a69240,Light bulb,14,3,4
2d211644-6acf-4f23-a22d-b79dc1a69240,Mobile phone charger,3,2,3
2d211644-6acf-4f23-a22d-b79dc1a69240,Radio,0,0,0
2d211644-6acf-4f23-a22d-b79dc1a69240,Television,1,3,4
2d25a5ec-de54-428f-8305-4be059da4bea,Fan,2,1,3
2d25a5ec-de54-428f-8305-4be059da4bea,Laptop / Computer,0,0,0
2d25a5ec-de54-428f-8305-4be059da4bea,Light bulb,5,2,2
2d25a5ec-de54-428f-8305-4be059da4bea,Mobile phone charger,0,0,0
2d25a5ec-de54-428f-8305-4be059da4bea,Radio,0,0,0
2d25a5ec-de54-428f-8305-4be059da4bea,Television,0,0,0
2d282c25-9340-4b3c-9ba8-702e51ff59b3,Fan,27,0,3
2d282c25-9340-4b3c-9ba8-702e51ff59b3,Laptop / Computer,1,1,1
2d282c25-9340-4b3c-9ba8-702e51ff59b3,Light bulb,30,0,2
2d282c25-9340-4b3c-9ba8-702e51ff59b3,Mobile phone charger,15,0,3
2d282c25-9340-4b3c-9ba8-702e51ff59b3,Radio,1,0,1
2d282c25-9340-4b3c-9ba8-702e51ff59b3,Television,6,0,2
2d385b6d-a5bc-45b6-8f75-337bf746b558,Fan,1,2,2
2d385b6d-a5bc-45b6-8f75-337bf746b558,Laptop / Computer,0,0,0
2d385b6d-a5bc-45b6-8f75-337bf746b558,Light bulb,2,2,2
2d385b6d-a5bc-45b6-8f75-337bf746b558,Mobile phone charger,1,2,1
2d385b6d-a5bc-45b6-8f75-337bf746b558,Radio,0,0,0
2d385b6d-a5bc-45b6-8f75-337bf746b558,Television,0,0,0
2d67d95e-864e-43c4-b30a-569468e1e612,Fan,7,5,5
2d67d95e-864e-43c4-b30a-569468e1e612,Laptop / Computer,0,0,0
2d67d95e-864e-43c4-b30a-569468e1e612,Light bulb,15,0,5
2d67d95e-864e-43c4-b30a-569468e1e612,Mobile phone charger,8,3,4
2d67d95e-864e-43c4-b30a-569468e1e612,Radio,0,0,0
2d67d95e-864e-43c4-b30a-569468e1e612,Television,2,3,4
2d6af017-32d8-4658-9a49-db1706e581d7,Fan,0,0,0
2d6af017-32d8-4658-9a49-db1706e581d7,Laptop / Computer,0,0,0
2d6af017-32d8-4658-9a49-db1706e581d7,Light bulb,5,1,5
2d6af017-32d8-4658-9a49-db1706e581d7,Mobile phone charger,1,5,3
2d6af017-32d8-4658-9a49-db1706e581d7,Radio,0,0,0
2d6af017-32d8-4658-9a49-db1706e581d7,Television,0,0,0
2d7621b1-7ebc-46cc-9ee2-fe2209e2ca5f,Fan,0,0,0
2d7621b1-7ebc-46cc-9ee2-fe2209e2ca5f,Laptop / Computer,0,0,0
2d7621b1-7ebc-46cc-9ee2-fe2209e2ca5f,Light bulb,2,0,0
2d7621b1-7ebc-46cc-9ee2-fe2209e2ca5f,Mobile phone charger,0,0,0
2d7621b1-7ebc-46cc-9ee2-fe2209e2ca5f,Radio,1,2,5
2d7621b1-7ebc-46cc-9ee2-fe2209e2ca5f,Television,0,0,0
2d7c6a20-4221-4653-be51-0bf03f15d346,Fan,0,0,0
2d7c6a20-4221-4653-be51-0bf03f15d346,Laptop / Computer,0,0,0
2d7c6a20-4221-4653-be51-0bf03f15d346,Light bulb,2,3,5
2d7c6a20-4221-4653-be51-0bf03f15d346,Mobile phone charger,0,0,0
2d7c6a20-4221-4653-be51-0bf03f15d346,Radio,0,0,0
2d7c6a20-4221-4653-be51-0bf03f15d346,Television,0,0,0
2d9dbcfd-0f18-4587-ac78-77ecbb4eeb1b,Fan,4,6,8
2d9dbcfd-0f18-4587-ac78-77ecbb4eeb1b,Laptop / Computer,0,0,0
2d9dbcfd-0f18-4587-ac78-77ecbb4eeb1b,Light bulb,10,3,6
2d9dbcfd-0f18-4587-ac78-77ecbb4eeb1b,Mobile phone charger,5,2,2
2d9dbcfd-0f18-4587-ac78-77ecbb4eeb1b,Radio,0,0,0
2d9dbcfd-0f18-4587-ac78-77ecbb4eeb1b,Television,3,6,4
2da6cf9b-d5cb-4cf9-b21c-b714ec71a1bd,Fan,4,0,2
2da6cf9b-d5cb-4cf9-b21c-b714ec71a1bd,Laptop / Computer,0,0,0
2da6cf9b-d5cb-4cf9-b21c-b714ec71a1bd,Light bulb,13,0,3
2da6cf9b-d5cb-4cf9-b21c-b714ec71a1bd,Mobile phone charger,5,2,2
2da6cf9b-d5cb-4cf9-b21c-b714ec71a1bd,Radio,0,0,0
2da6cf9b-d5cb-4cf9-b21c-b714ec71a1bd,Television,1,2,2
2db18fb9-ca84-47f7-bf45-17b222301116,Fan,1,4,5
2db18fb9-ca84-47f7-bf45-17b222301116,Laptop / Computer,0,0,0
2db18fb9-ca84-47f7-bf45-17b222301116,Light bulb,4,3,4
2db18fb9-ca84-47f7-bf45-17b222301116,Mobile phone charger,2,4,3
2db18fb9-ca84-47f7-bf45-17b222301116,Radio,1,5,3
2db18fb9-ca84-47f7-bf45-17b222301116,Television,0,0,0
2dc4de3c-be3a-4337-a6b0-7b8045a62b33,Fan,1,2,8
2dc4de3c-be3a-4337-a6b0-7b8045a62b33,Laptop / Computer,0,0,0
2dc4de3c-be3a-4337-a6b0-7b8045a62b33,Light bulb,3,2,3
2dc4de3c-be3a-4337-a6b0-7b8045a62b33,Mobile phone charger,1,2,2
2dc4de3c-be3a-4337-a6b0-7b8045a62b33,Radio,1,3,3
2dc4de3c-be3a-4337-a6b0-7b8045a62b33,Television,1,1,3
2dd46a7b-6344-4e5a-bcee-f6aa5dfe4f04,Fan,2,3,6
2dd46a7b-6344-4e5a-bcee-f6aa5dfe4f04,Laptop / Computer,0,0,0
2dd46a7b-6344-4e5a-bcee-f6aa5dfe4f04,Light bulb,6,3,8
2dd46a7b-6344-4e5a-bcee-f6aa5dfe4f04,Mobile phone charger,1,3,3
2dd46a7b-6344-4e5a-bcee-f6aa5dfe4f04,Radio,1,6,8
2dd46a7b-6344-4e5a-bcee-f6aa5dfe4f04,Television,1,2,5
2de0f603-a18c-4c37-b85a-104cb0421975,Fan,3,1,4
2de0f603-a18c-4c37-b85a-104cb0421975,Laptop / Computer,0,0,0
2de0f603-a18c-4c37-b85a-104cb0421975,Light bulb,3,1,5
2de0f603-a18c-4c37-b85a-104cb0421975,Mobile phone charger,0,0,0
2de0f603-a18c-4c37-b85a-104cb0421975,Radio,0,0,0
2de0f603-a18c-4c37-b85a-104cb0421975,Television,0,0,0
2dee56e3-c3cb-4d77-ab3d-49aefe2f9f6f,Fan,4,2,4
2dee56e3-c3cb-4d77-ab3d-49aefe2f9f6f,Laptop / Computer,2,1,2
2dee56e3-c3cb-4d77-ab3d-49aefe2f9f6f,Light bulb,21,2,7
2dee56e3-c3cb-4d77-ab3d-49aefe2f9f6f,Mobile phone charger,2,1,2
2dee56e3-c3cb-4d77-ab3d-49aefe2f9f6f,Radio,1,0,1
2dee56e3-c3cb-4d77-ab3d-49aefe2f9f6f,Television,1,2,5
2df010aa-1d20-45be-b094-d035698762c8,Fan,1,3,3
2df010aa-1d20-45be-b094-d035698762c8,Laptop / Computer,0,0,0
2df010aa-1d20-45be-b094-d035698762c8,Light bulb,6,4,5
2df010aa-1d20-45be-b094-d035698762c8,Mobile phone charger,6,2,2
2df010aa-1d20-45be-b094-d035698762c8,Radio,0,0,0
2df010aa-1d20-45be-b094-d035698762c8,Television,1,3,4
2e0852e7-d8c4-4235-b44e-06ba08062394,Fan,2,0,3
2e0852e7-d8c4-4235-b44e-06ba08062394,Laptop / Computer,0,0,0
2e0852e7-d8c4-4235-b44e-06ba08062394,Light bulb,4,0,4
2e0852e7-d8c4-4235-b44e-06ba08062394,Mobile phone charger,1,2,1
2e0852e7-d8c4-4235-b44e-06ba08062394,Radio,0,0,0
2e0852e7-d8c4-4235-b44e-06ba08062394,Television,1,0,4
2e1553f9-fd5a-4e77-a957-26dbed32454a,Fan,0,0,0
2e1553f9-fd5a-4e77-a957-26dbed32454a,Laptop / Computer,0,0,0
2e1553f9-fd5a-4e77-a957-26dbed32454a,Light bulb,5,0,4
2e1553f9-fd5a-4e77-a957-26dbed32454a,Mobile phone charger,2,0,3
2e1553f9-fd5a-4e77-a957-26dbed32454a,Radio,0,0,0
2e1553f9-fd5a-4e77-a957-26dbed32454a,Television,0,0,0
2e26822a-b2ae-4e56-929c-d250eeb20dd8,Fan,0,0,0
2e26822a-b2ae-4e56-929c-d250eeb20dd8,Laptop / Computer,0,0,0
2e26822a-b2ae-4e56-929c-d250eeb20dd8,Light bulb,6,2,2
2e26822a-b2ae-4e56-929c-d250eeb20dd8,Mobile phone charger,2,3,2
2e26822a-b2ae-4e56-929c-d250eeb20dd8,Radio,0,0,0
2e26822a-b2ae-4e56-929c-d250eeb20dd8,Television,0,0,0
2e2a59a0-59db-491f-89f4-9a41228a51cc,Fan,0,0,0
2e2a59a0-59db-491f-89f4-9a41228a51cc,Laptop / Computer,0,0,0
2e2a59a0-59db-491f-89f4-9a41228a51cc,Light bulb,4,0,8
2e2a59a0-59db-491f-89f4-9a41228a51cc,Mobile phone charger,4,0,6
2e2a59a0-59db-491f-89f4-9a41228a51cc,Radio,0,0,0
2e2a59a0-59db-491f-89f4-9a41228a51cc,Television,0,0,0
2e6f4d6e-217f-45b3-a394-d22fc78be1c1,Fan,4,2,4
2e6f4d6e-217f-45b3-a394-d22fc78be1c1,Laptop / Computer,0,0,0
2e6f4d6e-217f-45b3-a394-d22fc78be1c1,Light bulb,8,2,3
2e6f4d6e-217f-45b3-a394-d22fc78be1c1,Mobile phone charger,3,2,3
2e6f4d6e-217f-45b3-a394-d22fc78be1c1,Radio,0,0,0
2e6f4d6e-217f-45b3-a394-d22fc78be1c1,Television,3,2,3
2e8bdc68-ac99-4581-9370-a19f84270b77,Fan,0,0,0
2e8bdc68-ac99-4581-9370-a19f84270b77,Laptop / Computer,0,0,0
2e8bdc68-ac99-4581-9370-a19f84270b77,Light bulb,6,0,0
2e8bdc68-ac99-4581-9370-a19f84270b77,Mobile phone charger,2,0,0
2e8bdc68-ac99-4581-9370-a19f84270b77,Radio,0,0,0
2e8bdc68-ac99-4581-9370-a19f84270b77,Television,0,0,0
2ea0732d-cb16-4cad-adda-7a31b276f62e,Fan,2,3,4
2ea0732d-cb16-4cad-adda-7a31b276f62e,Laptop / Computer,0,0,0
2ea0732d-cb16-4cad-adda-7a31b276f62e,Light bulb,1,1,4
2ea0732d-cb16-4cad-adda-7a31b276f62e,Mobile phone charger,2,1,2
2ea0732d-cb16-4cad-adda-7a31b276f62e,Radio,0,0,0
2ea0732d-cb16-4cad-adda-7a31b276f62e,Television,1,3,4
2ebbba23-c829-4c4e-83aa-77ad87b7ebc4,Fan,4,0,2
2ebbba23-c829-4c4e-83aa-77ad87b7ebc4,Laptop / Computer,2,0,1
2ebbba23-c829-4c4e-83aa-77ad87b7ebc4,Light bulb,7,0,2
2ebbba23-c829-4c4e-83aa-77ad87b7ebc4,Mobile phone charger,5,0,2
2ebbba23-c829-4c4e-83aa-77ad87b7ebc4,Radio,3,0,1
2ebbba23-c829-4c4e-83aa-77ad87b7ebc4,Television,3,0,2
2ec0749f-30ba-49e0-a6bc-5d9f359abeb2,Fan,1,0,0
2ec0749f-30ba-49e0-a6bc-5d9f359abeb2,Laptop / Computer,0,0,0
2ec0749f-30ba-49e0-a6bc-5d9f359abeb2,Light bulb,2,0,0
2ec0749f-30ba-49e0-a6bc-5d9f359abeb2,Mobile phone charger,1,3,0
2ec0749f-30ba-49e0-a6bc-5d9f359abeb2,Radio,1,5,3
2ec0749f-30ba-49e0-a6bc-5d9f359abeb2,Television,0,0,0
2ece18ef-0627-4eef-ac71-b4807e6cea58,Fan,2,3,4
2ece18ef-0627-4eef-ac71-b4807e6cea58,Laptop / Computer,0,0,0
2ece18ef-0627-4eef-ac71-b4807e6cea58,Light bulb,4,2,7
2ece18ef-0627-4eef-ac71-b4807e6cea58,Mobile phone charger,4,2,2
2ece18ef-0627-4eef-ac71-b4807e6cea58,Radio,0,0,0
2ece18ef-0627-4eef-ac71-b4807e6cea58,Television,2,3,4
2ecf67ec-a019-4df2-9446-42b916bed22f,Fan,2,3,4
2ecf67ec-a019-4df2-9446-42b916bed22f,Laptop / Computer,0,0,0
2ecf67ec-a019-4df2-9446-42b916bed22f,Light bulb,4,2,7
2ecf67ec-a019-4df2-9446-42b916bed22f,Mobile phone charger,4,2,2
2ecf67ec-a019-4df2-9446-42b916bed22f,Radio,0,0,0
2ecf67ec-a019-4df2-9446-42b916bed22f,Television,0,0,0
2ed7841e-8654-40ad-9366-db24fb9abe4c,Fan,3,5,7
2ed7841e-8654-40ad-9366-db24fb9abe4c,Laptop / Computer,0,0,0
2ed7841e-8654-40ad-9366-db24fb9abe4c,Light bulb,8,2,7
2ed7841e-8654-40ad-9366-db24fb9abe4c,Mobile phone charger,2,2,2
2ed7841e-8654-40ad-9366-db24fb9abe4c,Radio,0,0,0
2ed7841e-8654-40ad-9366-db24fb9abe4c,Television,1,3,6
2ee5eae5-8ab7-40d4-a704-4a938a9e9b33,Fan,0,0,0
2ee5eae5-8ab7-40d4-a704-4a938a9e9b33,Laptop / Computer,0,0,0
2ee5eae5-8ab7-40d4-a704-4a938a9e9b33,Light bulb,8,1,3
2ee5eae5-8ab7-40d4-a704-4a938a9e9b33,Mobile phone charger,3,2,3
2ee5eae5-8ab7-40d4-a704-4a938a9e9b33,Radio,0,0,0
2ee5eae5-8ab7-40d4-a704-4a938a9e9b33,Television,0,0,0
2ee95fe0-f49b-421a-ab45-63247f8bfb33,Fan,3,3,5
2ee95fe0-f49b-421a-ab45-63247f8bfb33,Laptop / Computer,0,0,0
2ee95fe0-f49b-421a-ab45-63247f8bfb33,Light bulb,20,2,7
2ee95fe0-f49b-421a-ab45-63247f8bfb33,Mobile phone charger,6,2,2
2ee95fe0-f49b-421a-ab45-63247f8bfb33,Radio,0,0,0
2ee95fe0-f49b-421a-ab45-63247f8bfb33,Television,2,3,6
2efaa58a-33f2-44a1-b523-8aba55de10a2,Fan,3,0,7
2efaa58a-33f2-44a1-b523-8aba55de10a2,Laptop / Computer,1,2,2
2efaa58a-33f2-44a1-b523-8aba55de10a2,Light bulb,20,1,5
2efaa58a-33f2-44a1-b523-8aba55de10a2,Mobile phone charger,4,0,6
2efaa58a-33f2-44a1-b523-8aba55de10a2,Radio,0,0,0
2efaa58a-33f2-44a1-b523-8aba55de10a2,Television,1,5,5
2effc18a-a4c6-4834-ae1d-4ec4d33d835c,Fan,1,2,6
2effc18a-a4c6-4834-ae1d-4ec4d33d835c,Laptop / Computer,1,0,2
2effc18a-a4c6-4834-ae1d-4ec4d33d835c,Light bulb,2,0,5
2effc18a-a4c6-4834-ae1d-4ec4d33d835c,Mobile phone charger,4,0,2
2effc18a-a4c6-4834-ae1d-4ec4d33d835c,Radio,1,0,1
2effc18a-a4c6-4834-ae1d-4ec4d33d835c,Television,1,2,5
2f1422a3-6673-4c22-b27b-0d1805bde0dc,Fan,0,0,0
2f1422a3-6673-4c22-b27b-0d1805bde0dc,Laptop / Computer,0,0,0
2f1422a3-6673-4c22-b27b-0d1805bde0dc,Light bulb,6,5,2
2f1422a3-6673-4c22-b27b-0d1805bde0dc,Mobile phone charger,0,0,0
2f1422a3-6673-4c22-b27b-0d1805bde0dc,Radio,0,0,0
2f1422a3-6673-4c22-b27b-0d1805bde0dc,Television,0,0,0
2f4f55b5-cfd8-43a8-b4b8-19d2b5e6536c,Fan,2,4,5
2f4f55b5-cfd8-43a8-b4b8-19d2b5e6536c,Laptop / Computer,0,0,0
2f4f55b5-cfd8-43a8-b4b8-19d2b5e6536c,Light bulb,5,6,6
2f4f55b5-cfd8-43a8-b4b8-19d2b5e6536c,Mobile phone charger,2,3,3
2f4f55b5-cfd8-43a8-b4b8-19d2b5e6536c,Radio,1,6,6
2f4f55b5-cfd8-43a8-b4b8-19d2b5e6536c,Television,1,5,6
2f70d3de-5979-4dbd-a26a-4690a0573d32,Fan,1,1,3
2f70d3de-5979-4dbd-a26a-4690a0573d32,Laptop / Computer,0,0,0
2f70d3de-5979-4dbd-a26a-4690a0573d32,Light bulb,2,0,3
2f70d3de-5979-4dbd-a26a-4690a0573d32,Mobile phone charger,2,1,1
2f70d3de-5979-4dbd-a26a-4690a0573d32,Radio,0,0,0
2f70d3de-5979-4dbd-a26a-4690a0573d32,Television,1,1,2
2f86fac5-c93e-487e-b3a7-2a903e0911cd,Fan,0,0,0
2f86fac5-c93e-487e-b3a7-2a903e0911cd,Laptop / Computer,0,0,0
2f86fac5-c93e-487e-b3a7-2a903e0911cd,Light bulb,5,0,4
2f86fac5-c93e-487e-b3a7-2a903e0911cd,Mobile phone charger,2,2,2
2f86fac5-c93e-487e-b3a7-2a903e0911cd,Radio,0,0,0
2f86fac5-c93e-487e-b3a7-2a903e0911cd,Television,0,0,0
2f873f79-c013-4a3d-af3d-e8d83f41f8b1,Fan,3,4,8
2f873f79-c013-4a3d-af3d-e8d83f41f8b1,Laptop / Computer,0,0,0
2f873f79-c013-4a3d-af3d-e8d83f41f8b1,Light bulb,9,3,9
2f873f79-c013-4a3d-af3d-e8d83f41f8b1,Mobile phone charger,3,3,1
2f873f79-c013-4a3d-af3d-e8d83f41f8b1,Radio,1,4,2
2f873f79-c013-4a3d-af3d-e8d83f41f8b1,Television,1,3,6
2f89ed5d-0cac-4fc5-9c36-b99ce170d88b,Fan,1,2,8
2f89ed5d-0cac-4fc5-9c36-b99ce170d88b,Laptop / Computer,0,0,0
2f89ed5d-0cac-4fc5-9c36-b99ce170d88b,Light bulb,7,2,6
2f89ed5d-0cac-4fc5-9c36-b99ce170d88b,Mobile phone charger,3,1,1
2f89ed5d-0cac-4fc5-9c36-b99ce170d88b,Radio,0,0,0
2f89ed5d-0cac-4fc5-9c36-b99ce170d88b,Television,1,2,3
2f9d0621-28cf-4525-bded-ea1c71518d2a,Fan,4,5,6
2f9d0621-28cf-4525-bded-ea1c71518d2a,Laptop / Computer,0,0,0
2f9d0621-28cf-4525-bded-ea1c71518d2a,Light bulb,7,2,8
2f9d0621-28cf-4525-bded-ea1c71518d2a,Mobile phone charger,5,5,6
2f9d0621-28cf-4525-bded-ea1c71518d2a,Radio,0,0,0
2f9d0621-28cf-4525-bded-ea1c71518d2a,Television,3,4,6
2f9dceb4-b0ac-450e-9c57-8e9ecf9df5e1,Fan,3,4,5
2f9dceb4-b0ac-450e-9c57-8e9ecf9df5e1,Laptop / Computer,0,0,0
2f9dceb4-b0ac-450e-9c57-8e9ecf9df5e1,Light bulb,12,0,12
2f9dceb4-b0ac-450e-9c57-8e9ecf9df5e1,Mobile phone charger,5,3,8
2f9dceb4-b0ac-450e-9c57-8e9ecf9df5e1,Radio,0,0,0
2f9dceb4-b0ac-450e-9c57-8e9ecf9df5e1,Television,1,3,2
2fa03d78-a52f-4ed8-836c-2f8b34c2f624,Fan,0,0,0
2fa03d78-a52f-4ed8-836c-2f8b34c2f624,Laptop / Computer,0,0,0
2fa03d78-a52f-4ed8-836c-2f8b34c2f624,Light bulb,7,2,1
